data_link, bandwidth_capacity
"(1, 2)",4.619573247505023
"(3, 2)",4.619573247505023
"(8, 2)",4.619573247505023
"(4, 10)",4.619573247505023
"(7, 1)",4.619573247505023
"(3, 0)",4.619573247505023
"(2, 8)",4.619573247505023
"(9, 3)",4.619573247505023
"(6, 0)",4.619573247505023
"(2, 1)",4.619573247505023
"(3, 9)",4.619573247505023
"(0, 5)",4.619573247505023
"(1, 4)",4.619573247505023
"(5, 4)",4.619573247505023
"(3, 4)",4.619573247505023
"(2, 5)",4.619573247505023
"(1, 0)",4.619573247505023
"(10, 4)",4.619573247505023
"(0, 1)",4.619573247505023
"(0, 3)",4.619573247505023
"(11, 5)",4.619573247505023
"(4, 1)",4.619573247505023
"(4, 3)",4.619573247505023
"(5, 11)",4.619573247505023
"(0, 6)",4.619573247505023
"(5, 0)",4.619573247505023
"(1, 7)",4.619573247505023
"(4, 5)",4.619573247505023
"(2, 3)",4.619573247505023
"(5, 2)",4.619573247505023
