data_link, bandwidth_capacity
"(1, 2)",6.294520069185133
"(3, 2)",6.294520069185133
"(8, 2)",6.294520069185133
"(4, 10)",6.294520069185133
"(7, 1)",6.294520069185133
"(3, 0)",6.294520069185133
"(2, 8)",6.294520069185133
"(9, 3)",6.294520069185133
"(6, 0)",6.294520069185133
"(2, 1)",6.294520069185133
"(3, 9)",6.294520069185133
"(0, 5)",6.294520069185133
"(1, 4)",6.294520069185133
"(5, 4)",6.294520069185133
"(3, 4)",6.294520069185133
"(2, 5)",6.294520069185133
"(1, 0)",6.294520069185133
"(10, 4)",6.294520069185133
"(0, 1)",6.294520069185133
"(0, 3)",6.294520069185133
"(11, 5)",6.294520069185133
"(4, 1)",6.294520069185133
"(4, 3)",6.294520069185133
"(5, 11)",6.294520069185133
"(0, 6)",6.294520069185133
"(5, 0)",6.294520069185133
"(1, 7)",6.294520069185133
"(4, 5)",6.294520069185133
"(2, 3)",6.294520069185133
"(5, 2)",6.294520069185133
