,arrive_time,finish_time,start_time,usage_time
0,0.2111564976603031,7,2,2
1,0.962693408301577,5,1,1
2,1.1335058774879214,8,2,3
3,1.1832033811436449,5,2,1
4,1.423183906398422,8,2,2
5,1.5500673495574224,7,3,1
6,2.354534395355424,6,3,3
7,2.3876080047895365,6,3,3
8,2.459559541222449,6,3,2
9,2.5056554708548284,9,3,2
10,2.6973888712210914,10,3,3
11,2.9236065391880395,6,3,3
12,3.056651898786986,11,5,2
13,3.0964175745865297,7,5,1
14,3.5620472134103967,9,4,3
15,4.431859374061298,8,5,1
16,5.512167331825202,10,6,1
17,5.7967034810915035,11,7,3
18,5.888180221516147,11,7,3
19,6.397994084676321,11,7,3
20,6.409471998511934,11,8,3
21,6.459977356156287,9,7,1
22,6.663422237038159,10,8,2
23,7.160221179525284,11,9,1
24,7.206454087623461,11,9,2
25,7.4419714881031815,10,8,1
26,8.192310826633113,11,10,2
27,8.200960973541466,11,9,1
28,8.210471786593786,11,9,2
29,8.256445476720712,11,10,2
30,8.594798840046714,11,9,3
31,8.63786935996005,11,9,1
32,8.638334634330949,11,10,2
33,8.959353729408022,11,9,1
34,9.205424569027693,11,11,1
35,9.417481644975783,11,11,1
36,9.544468459438415,11,10,2
37,9.550902241123785,11,10,2
38,9.620301254045454,11,11,1
39,9.94520312820408,11,11,1
