data_link, bandwidth_capacity
"(1, 2)",5.326685397834151
"(3, 2)",5.326685397834151
"(8, 2)",5.326685397834151
"(4, 10)",5.326685397834151
"(7, 1)",5.326685397834151
"(3, 0)",5.326685397834151
"(2, 8)",5.326685397834151
"(9, 3)",5.326685397834151
"(6, 0)",5.326685397834151
"(2, 1)",5.326685397834151
"(3, 9)",5.326685397834151
"(0, 5)",5.326685397834151
"(1, 4)",5.326685397834151
"(5, 4)",5.326685397834151
"(3, 4)",5.326685397834151
"(2, 5)",5.326685397834151
"(1, 0)",5.326685397834151
"(10, 4)",5.326685397834151
"(0, 1)",5.326685397834151
"(0, 3)",5.326685397834151
"(11, 5)",5.326685397834151
"(4, 1)",5.326685397834151
"(4, 3)",5.326685397834151
"(5, 11)",5.326685397834151
"(0, 6)",5.326685397834151
"(5, 0)",5.326685397834151
"(1, 7)",5.326685397834151
"(4, 5)",5.326685397834151
"(2, 3)",5.326685397834151
"(5, 2)",5.326685397834151
