,valuation coefficient
0,9.771567292920038
1,25.30842619401428
2,25.378877464492618
3,16.406372493745764
4,20.972808186674534
5,28.369929425975226
6,28.421082877944393
7,11.467453062677112
8,21.306888003992754
9,22.044721773594535
10,27.21249057850062
11,26.80671341816069
12,13.92513771774771
13,14.646355109883705
14,13.340123006577846
15,27.96171228940689
16,16.753368184789803
17,185.11763895649935
18,27.517833706455484
19,192.64627307574838
20,24.74771058423504
21,13.66448434196419
22,188.49515485594583
23,14.553776176606547
24,16.823175296202216
25,198.13612695873687
26,19.309695496286697
27,10.165923269280894
28,16.7292120760877
29,13.41932508141084
30,20.34709406027762
31,8.314351881595725
32,20.71022878904172
33,8.319844802406346
34,16.427838722183836
35,26.808446644135863
36,26.495566290507828
37,17.727896576431547
38,15.405450579844317
39,28.9946599472914
