,arrive_time,finish_time,start_time,usage_time
0,0.11868254685289847,7,2,2
1,0.32268954572350017,5,2,2
2,0.5354270049839438,6,2,1
3,0.6950879243813146,3,2,1
4,0.7656551366099551,5,1,3
5,0.8950123232372886,7,2,3
6,0.9290576071897483,5,1,1
7,0.9734246767297083,9,2,3
8,1.3405000147746449,9,3,3
9,1.6459860466929155,7,3,3
10,1.8839489018807598,7,3,1
11,2.038450519847943,10,4,3
12,2.752256698013377,9,4,2
13,3.2978873051459856,8,4,2
14,3.351626124187134,8,5,3
15,3.4410792057586903,6,4,1
16,3.6634304351789817,10,5,1
17,3.844905295629424,7,4,3
18,4.418325603103522,9,5,2
19,4.781135295005,7,6,1
20,5.381400592143377,10,6,1
21,5.880340605682606,11,7,1
22,5.929870576037411,9,6,1
23,6.150146168677818,11,8,1
24,6.238992123353798,8,7,1
25,6.392307609252697,10,7,1
26,6.4478049355330045,11,8,3
27,6.709149208249464,10,8,2
28,6.725883380301339,9,7,2
29,7.780423073154159,11,8,3
30,8.085188247075571,11,9,1
31,8.241324335352594,11,10,1
32,8.325132764637347,11,9,1
33,8.717922930982072,11,10,2
34,8.980926153291598,11,9,2
35,9.372673298285253,11,11,1
36,9.59133885488807,11,11,1
37,9.883258395278734,11,10,2
38,9.887205318223794,11,10,1
39,9.974342067094845,11,11,1
