,valuation coefficient
0,27.24659355312785
1,25.857958945820265
2,15.433517016187619
3,26.276024156907667
4,21.440213580982984
5,184.26185641165645
6,11.668710071895184
7,9.327052560053644
8,14.453591121167284
9,28.863418894996606
10,190.50296780683627
11,182.02064190855103
12,16.766947328770407
13,13.915138977263359
14,13.48708751560868
15,23.186876946975538
16,14.416024303006736
17,27.972067834911606
18,12.694793072762732
19,23.570588255995055
20,10.30019576761333
21,29.144938848713036
22,18.934562008487966
23,21.10236597815316
24,14.11671760680009
25,13.158076422970066
26,11.41292081590056
27,21.737785781886554
28,24.645076486257963
29,29.98944890722401
30,28.514750213329247
31,25.977301963905674
32,29.50777971849257
33,23.259144419165388
34,14.76524318669312
35,11.949577122490307
36,21.548364320773153
37,193.60917953849014
38,25.97156614095315
39,25.722828533331292
