,CPU,RAM,disk
0,1.2084395117102338,2.6570759012057388,1.3236311566315662
1,1.6363428040807717,0.8053594355066663,1.9875059470383025
2,2.0439475144457924,0.7549741559590895,1.2808987902445095
3,0.5092020149119363,1.3495516860899748,0.5990138721574647
4,0.7807762770960427,1.9985056570115391,0.17244589711875558
5,1.928289651223675,1.8202281037375823,0.9257725333285807
6,2.038505091352188,2.457944936768134,1.1510245031185937
7,1.5221825462723826,1.3519771615834322,0.7964429490128809
8,1.0834466376593945,0.12047618657868453,1.1019590959533572
9,0.7406747562795238,1.1616584111500314,1.8303247978087434
10,1.0329373684728818,1.0121025894871498,1.9525124641543297
11,1.055885272855839,1.3609243749559592,1.38386828648893
12,0.11937910086737513,0.5546841499296193,1.2803939141941414
13,1.4324193727354169,1.069551021735583,2.189854974120478
14,0.9303932598950339,2.7590907207732456,2.356811499174224
15,0.33608884739530764,2.313995225337559,0.9001025009842876
16,1.0630360524040219,1.5014460381751724,1.754371183842173
17,2.072679090152401,1.2268555941104717,1.9706250471062683
18,2.173329843643785,0.7897814060576405,0.6735985392478092
19,1.3378197320511962,0.37761415320412095,0.467044465706391
20,1.724016100515425,0.3013140566840109,1.825774880526946
21,0.7742962527171466,0.8727961368095188,0.9823163238890676
22,0.4396227995204729,1.5613292178673226,1.4609840595434593
23,0.24993664326912923,0.7237593649704566,1.050140121671394
24,0.5097187203115439,1.1288920269731368,0.21126621018114766
25,1.3365536184617632,0.1218085423899552,0.5789854928863846
26,1.1724967431044837,1.5199058524913878,0.4137160185019835
27,2.663207599324019,0.5036435839689872,1.4219711165065947
28,2.0089980943960155,0.12687794471780756,0.7459740026152097
29,1.6555588053205712,0.3288908165018405,0.839963313312554
30,1.2630939570640396,1.295195198285366,0.9667981162161481
31,2.220441513179493,0.9490705983253207,1.231607373630714
32,2.2149449465287687,1.9875788015437243,1.4619316414684635
33,0.15179595628489273,1.5841159509214302,1.0690001454391025
34,0.8570916518428315,1.5429976263736473,0.19166076895091477
35,0.2545165337722858,0.37363170624307285,1.2793081503587254
36,1.5704755121979772,0.2624803313223777,0.36612960875679423
37,0.9223679454410496,2.5410060382357953,0.2679174921569595
38,0.38594668530952125,2.1186760074269193,1.030190959928247
39,2.365303737743747,1.922485700742266,2.57238464650296
