data_link, bandwidth_capacity
"(1, 2)",4.348697832493468
"(3, 2)",4.348697832493468
"(8, 2)",4.348697832493468
"(4, 10)",4.348697832493468
"(7, 1)",4.348697832493468
"(3, 0)",4.348697832493468
"(2, 8)",4.348697832493468
"(9, 3)",4.348697832493468
"(6, 0)",4.348697832493468
"(2, 1)",4.348697832493468
"(3, 9)",4.348697832493468
"(0, 5)",4.348697832493468
"(1, 4)",4.348697832493468
"(5, 4)",4.348697832493468
"(3, 4)",4.348697832493468
"(2, 5)",4.348697832493468
"(1, 0)",4.348697832493468
"(10, 4)",4.348697832493468
"(0, 1)",4.348697832493468
"(0, 3)",4.348697832493468
"(11, 5)",4.348697832493468
"(4, 1)",4.348697832493468
"(4, 3)",4.348697832493468
"(5, 11)",4.348697832493468
"(0, 6)",4.348697832493468
"(5, 0)",4.348697832493468
"(1, 7)",4.348697832493468
"(4, 5)",4.348697832493468
"(2, 3)",4.348697832493468
"(5, 2)",4.348697832493468
