,valuation coefficient
0,29.37579767311875
1,194.19303941205257
2,195.26852714035599
3,25.987277904290938
4,8.64520737754547
5,17.046610858408435
6,14.703151381264338
7,20.344656974093297
8,12.019417711966256
9,10.317035358618206
10,25.061471038877396
11,181.7929951270247
12,8.802330153127368
13,16.772956605967664
14,196.68983351507407
15,10.027407352516994
16,20.42391803369967
17,15.628454764519748
18,8.405207772380468
19,22.618755835676787
20,24.918660030579822
21,16.346794675314516
22,10.886254587554305
23,13.61071270430064
24,19.855590452776376
25,8.27611654562625
26,9.086575019179028
27,21.374601904791643
28,25.69873448212458
29,21.926711053669106
30,16.749823211517228
31,28.272365459594603
32,24.85724930558384
33,20.590764614839642
34,17.461259130662853
35,23.48584153777486
36,24.169202392740445
37,23.17832117715381
38,22.42622630041425
39,29.912165735340157
