,valuation coefficient
0,26.28418428603259
1,14.031266604938956
2,14.176023268680652
3,8.595955696262822
4,20.68202129256955
5,186.8598680549687
6,20.779582409888057
7,16.226388988238725
8,22.87277341347057
9,184.5272412147915
10,19.543883716643272
11,25.594257163001334
12,189.26844627523482
13,23.300473623612078
14,20.59501605874643
15,15.948769655507279
16,20.541371706326764
17,29.31241933692539
18,18.75074243854155
19,181.18212090780605
20,22.643905998266852
21,24.66115089735754
22,26.205214417568268
23,28.149256506091948
24,15.705879628091637
25,9.719502703922785
26,18.2742619653512
27,17.602754524924457
28,29.957277119282576
29,26.604352789245624
30,12.102210069394797
31,26.18771319668076
32,14.57392141494864
33,20.45013027618193
34,11.852441788690072
35,10.884310840848723
36,13.403068298433844
37,18.42501983723885
38,12.972230207845298
39,21.17416707480981
