data_link, bandwidth_capacity
"(1, 2)",5.653571868223659
"(3, 2)",5.653571868223659
"(8, 2)",5.653571868223659
"(4, 10)",5.653571868223659
"(7, 1)",5.653571868223659
"(3, 0)",5.653571868223659
"(2, 8)",5.653571868223659
"(9, 3)",5.653571868223659
"(6, 0)",5.653571868223659
"(2, 1)",5.653571868223659
"(3, 9)",5.653571868223659
"(0, 5)",5.653571868223659
"(1, 4)",5.653571868223659
"(5, 4)",5.653571868223659
"(3, 4)",5.653571868223659
"(2, 5)",5.653571868223659
"(1, 0)",5.653571868223659
"(10, 4)",5.653571868223659
"(0, 1)",5.653571868223659
"(0, 3)",5.653571868223659
"(11, 5)",5.653571868223659
"(4, 1)",5.653571868223659
"(4, 3)",5.653571868223659
"(5, 11)",5.653571868223659
"(0, 6)",5.653571868223659
"(5, 0)",5.653571868223659
"(1, 7)",5.653571868223659
"(4, 5)",5.653571868223659
"(2, 3)",5.653571868223659
"(5, 2)",5.653571868223659
