data_link, bandwidth_capacity
"(1, 2)",5.4340749731652265
"(3, 2)",5.4340749731652265
"(8, 2)",5.4340749731652265
"(4, 10)",5.4340749731652265
"(7, 1)",5.4340749731652265
"(3, 0)",5.4340749731652265
"(2, 8)",5.4340749731652265
"(9, 3)",5.4340749731652265
"(6, 0)",5.4340749731652265
"(2, 1)",5.4340749731652265
"(3, 9)",5.4340749731652265
"(0, 5)",5.4340749731652265
"(1, 4)",5.4340749731652265
"(5, 4)",5.4340749731652265
"(3, 4)",5.4340749731652265
"(2, 5)",5.4340749731652265
"(1, 0)",5.4340749731652265
"(10, 4)",5.4340749731652265
"(0, 1)",5.4340749731652265
"(0, 3)",5.4340749731652265
"(11, 5)",5.4340749731652265
"(4, 1)",5.4340749731652265
"(4, 3)",5.4340749731652265
"(5, 11)",5.4340749731652265
"(0, 6)",5.4340749731652265
"(5, 0)",5.4340749731652265
"(1, 7)",5.4340749731652265
"(4, 5)",5.4340749731652265
"(2, 3)",5.4340749731652265
"(5, 2)",5.4340749731652265
