data_link, bandwidth_capacity
"(1, 2)",4.9326125246176025
"(3, 2)",4.9326125246176025
"(8, 2)",4.9326125246176025
"(4, 10)",4.9326125246176025
"(7, 1)",4.9326125246176025
"(3, 0)",4.9326125246176025
"(2, 8)",4.9326125246176025
"(9, 3)",4.9326125246176025
"(6, 0)",4.9326125246176025
"(2, 1)",4.9326125246176025
"(3, 9)",4.9326125246176025
"(0, 5)",4.9326125246176025
"(1, 4)",4.9326125246176025
"(5, 4)",4.9326125246176025
"(3, 4)",4.9326125246176025
"(2, 5)",4.9326125246176025
"(1, 0)",4.9326125246176025
"(10, 4)",4.9326125246176025
"(0, 1)",4.9326125246176025
"(0, 3)",4.9326125246176025
"(11, 5)",4.9326125246176025
"(4, 1)",4.9326125246176025
"(4, 3)",4.9326125246176025
"(5, 11)",4.9326125246176025
"(0, 6)",4.9326125246176025
"(5, 0)",4.9326125246176025
"(1, 7)",4.9326125246176025
"(4, 5)",4.9326125246176025
"(2, 3)",4.9326125246176025
"(5, 2)",4.9326125246176025
