data_link, bandwidth_capacity
"(1, 2)",6.021571969571472
"(3, 2)",6.021571969571472
"(8, 2)",6.021571969571472
"(4, 10)",6.021571969571472
"(7, 1)",6.021571969571472
"(3, 0)",6.021571969571472
"(2, 8)",6.021571969571472
"(9, 3)",6.021571969571472
"(6, 0)",6.021571969571472
"(2, 1)",6.021571969571472
"(3, 9)",6.021571969571472
"(0, 5)",6.021571969571472
"(1, 4)",6.021571969571472
"(5, 4)",6.021571969571472
"(3, 4)",6.021571969571472
"(2, 5)",6.021571969571472
"(1, 0)",6.021571969571472
"(10, 4)",6.021571969571472
"(0, 1)",6.021571969571472
"(0, 3)",6.021571969571472
"(11, 5)",6.021571969571472
"(4, 1)",6.021571969571472
"(4, 3)",6.021571969571472
"(5, 11)",6.021571969571472
"(0, 6)",6.021571969571472
"(5, 0)",6.021571969571472
"(1, 7)",6.021571969571472
"(4, 5)",6.021571969571472
"(2, 3)",6.021571969571472
"(5, 2)",6.021571969571472
