data_link, bandwidth_capacity
"(1, 2)",5.131498477388838
"(3, 2)",5.131498477388838
"(8, 2)",5.131498477388838
"(4, 10)",5.131498477388838
"(7, 1)",5.131498477388838
"(3, 0)",5.131498477388838
"(2, 8)",5.131498477388838
"(9, 3)",5.131498477388838
"(6, 0)",5.131498477388838
"(2, 1)",5.131498477388838
"(3, 9)",5.131498477388838
"(0, 5)",5.131498477388838
"(1, 4)",5.131498477388838
"(5, 4)",5.131498477388838
"(3, 4)",5.131498477388838
"(2, 5)",5.131498477388838
"(1, 0)",5.131498477388838
"(10, 4)",5.131498477388838
"(0, 1)",5.131498477388838
"(0, 3)",5.131498477388838
"(11, 5)",5.131498477388838
"(4, 1)",5.131498477388838
"(4, 3)",5.131498477388838
"(5, 11)",5.131498477388838
"(0, 6)",5.131498477388838
"(5, 0)",5.131498477388838
"(1, 7)",5.131498477388838
"(4, 5)",5.131498477388838
"(2, 3)",5.131498477388838
"(5, 2)",5.131498477388838
