,valuation coefficient
0,28.053813942478307
1,196.47471309051647
2,12.002561503497356
3,20.538838325208317
4,26.300760225342458
5,27.568908437701968
6,24.25883547037341
7,11.44023629658213
8,199.573844258333
9,13.585224784196704
10,16.929236049365507
11,26.13949883082501
12,25.76734201642478
13,26.697765542251005
14,22.04837186001013
15,197.30451220506157
16,21.44717848449712
17,9.771942664974107
18,15.55011601511192
19,21.063058771235703
20,29.04696181295664
21,8.767784847882748
22,11.390576787634824
23,12.698579994494517
24,22.1160439167663
25,17.46668718190243
26,13.475850298797575
27,9.686272053971202
28,19.094277501576784
29,11.89188357885067
30,29.369532967093374
31,10.449005688447404
32,12.360748135116914
33,18.168550582266775
34,23.000474974769098
35,24.374057044367436
36,18.637683551655233
37,19.143165820033445
38,25.947841573479085
39,180.63654153871317
