,arrive_time,finish_time,start_time,usage_time
0,0.5948806572490595,5,2,2
1,0.8115327437574316,4,2,1
2,0.8954422104699744,6,2,3
3,1.025722586538561,6,3,1
4,1.4456955414810635,5,2,2
5,1.8540435848470616,7,3,2
6,1.9943716385800214,8,3,3
7,2.453688275903022,6,4,2
8,2.4821022512100512,8,4,1
9,2.5672735331305088,8,4,1
10,2.681948201053607,8,4,1
11,3.2563633230226516,8,5,3
12,3.30334076450142,8,5,3
13,3.3100557292898323,9,4,3
14,3.4084887668930164,9,5,3
15,3.554191178052365,11,5,3
16,3.991114914893802,7,4,2
17,4.180674697279874,11,6,2
18,4.426953871356155,9,6,3
19,4.489291964483106,9,6,2
20,4.654047028497144,9,6,1
21,5.091194444096062,11,6,2
22,5.4500666601385825,11,7,2
23,5.6609806415636,11,7,1
24,5.794889849110209,9,6,3
25,6.248217336516185,11,8,3
26,7.101303205980298,10,8,2
27,7.149294872962876,11,9,2
28,7.174908324652095,11,8,2
29,7.267095670629896,11,8,1
30,7.683168814019817,11,9,3
31,7.851508872115993,10,8,2
32,8.374647283763942,11,10,1
33,8.939421084034027,11,9,3
34,9.138191856450264,11,10,1
35,9.222670572468152,11,10,1
36,9.331064422815698,11,10,2
37,9.54218744711058,11,10,2
38,9.827001352684102,11,11,1
39,9.88748243549821,11,11,1
