data_link, bandwidth_capacity
"(1, 2)",5.287368236513253
"(3, 2)",5.287368236513253
"(8, 2)",5.287368236513253
"(4, 10)",5.287368236513253
"(7, 1)",5.287368236513253
"(3, 0)",5.287368236513253
"(2, 8)",5.287368236513253
"(9, 3)",5.287368236513253
"(6, 0)",5.287368236513253
"(2, 1)",5.287368236513253
"(3, 9)",5.287368236513253
"(0, 5)",5.287368236513253
"(1, 4)",5.287368236513253
"(5, 4)",5.287368236513253
"(3, 4)",5.287368236513253
"(2, 5)",5.287368236513253
"(1, 0)",5.287368236513253
"(10, 4)",5.287368236513253
"(0, 1)",5.287368236513253
"(0, 3)",5.287368236513253
"(11, 5)",5.287368236513253
"(4, 1)",5.287368236513253
"(4, 3)",5.287368236513253
"(5, 11)",5.287368236513253
"(0, 6)",5.287368236513253
"(5, 0)",5.287368236513253
"(1, 7)",5.287368236513253
"(4, 5)",5.287368236513253
"(2, 3)",5.287368236513253
"(5, 2)",5.287368236513253
