,valuation coefficient
0,27.73420182454258
1,27.356284999824275
2,10.896209864864606
3,23.852346968807474
4,17.251117067674194
5,181.05771087484624
6,28.508491033003605
7,29.36575026357934
8,192.65383588837156
9,22.348925402687684
10,16.496998499174353
11,25.539000685788086
12,22.690173589322633
13,23.98594257165388
14,15.000222788416634
15,16.862795012750755
16,20.617096715474005
17,9.093962147153007
18,18.08682268503426
19,22.844606979252717
20,10.584066777604544
21,27.41793104533725
22,10.992619891989486
23,22.140665808740174
24,9.87263235976273
25,15.212365759112163
26,23.179080979789738
27,15.60502964872786
28,25.858470258279585
29,182.04100962322246
30,14.265528086724645
31,182.89764709140312
32,9.349445785306782
33,22.64671937611189
34,16.70766812931731
35,23.163495621650718
36,9.727052813315339
37,26.33316882076337
38,11.11303421207349
39,28.439370802497674
