,valuation coefficient
0,21.695932731184847
1,8.79552316950933
2,8.915420143583813
3,11.972652355545172
4,13.141370486677028
5,22.25256280224764
6,26.05074648005371
7,9.559796834215401
8,11.82156147402381
9,189.3147316651577
10,193.47549969393447
11,16.169597658259445
12,16.38936743340698
13,19.692494551251396
14,9.480918590211061
15,14.819823935392312
16,26.706922444263764
17,26.636016275625895
18,14.022495416871987
19,18.24952617292521
20,11.06445661551988
21,12.463218818977822
22,195.71567613097304
23,15.141837565357758
24,25.13226975237904
25,26.085182540703077
26,18.79239912662015
27,20.60306901428485
28,10.73492164325267
29,26.004974564636
30,11.532237469537066
31,8.262801756943077
32,13.41820815319512
33,27.69920815818266
34,21.32580820957464
35,20.802365801362804
36,23.271097478113127
37,8.926110349842702
38,29.302440350698447
39,199.68489064240504
