data_link, bandwidth_capacity
"(1, 2)",5.431990105221537
"(3, 2)",5.431990105221537
"(8, 2)",5.431990105221537
"(4, 10)",5.431990105221537
"(7, 1)",5.431990105221537
"(3, 0)",5.431990105221537
"(2, 8)",5.431990105221537
"(9, 3)",5.431990105221537
"(6, 0)",5.431990105221537
"(2, 1)",5.431990105221537
"(3, 9)",5.431990105221537
"(0, 5)",5.431990105221537
"(1, 4)",5.431990105221537
"(5, 4)",5.431990105221537
"(3, 4)",5.431990105221537
"(2, 5)",5.431990105221537
"(1, 0)",5.431990105221537
"(10, 4)",5.431990105221537
"(0, 1)",5.431990105221537
"(0, 3)",5.431990105221537
"(11, 5)",5.431990105221537
"(4, 1)",5.431990105221537
"(4, 3)",5.431990105221537
"(5, 11)",5.431990105221537
"(0, 6)",5.431990105221537
"(5, 0)",5.431990105221537
"(1, 7)",5.431990105221537
"(4, 5)",5.431990105221537
"(2, 3)",5.431990105221537
"(5, 2)",5.431990105221537
