,arrive_time,finish_time,start_time,usage_time
0,0.40068677152757637,6,1,2
1,0.48902404967098634,6,1,1
2,0.6674229347027072,6,2,2
3,0.6947110339570983,3,2,1
4,1.0673820225531072,7,3,2
5,1.2989120528930498,4,2,2
6,1.68376704504697,7,3,1
7,1.733340387743999,6,3,1
8,2.1048815365809315,7,3,2
9,2.3733501341328687,6,4,1
10,2.474696861362229,8,4,1
11,3.1864425083464596,7,4,3
12,3.6105202004522994,10,5,3
13,3.691870767499651,10,4,2
14,3.6986911954446713,10,5,3
15,3.9541609103387776,9,4,1
16,4.041418393741781,9,6,2
17,4.1261464372643495,11,6,3
18,4.162598720764171,6,5,1
19,4.321471951833507,11,6,3
20,4.416463480319504,11,5,3
21,5.00678872676934,10,7,3
22,5.349626173910872,11,7,3
23,5.837632774740397,11,6,2
24,5.878474760251806,11,7,2
25,6.1687019513351435,11,7,3
26,6.277666551599397,10,7,1
27,6.342590839839141,11,8,3
28,6.510930750848754,8,7,1
29,6.6053387753838555,11,8,1
30,6.761748555344677,11,8,3
31,6.843426332786874,11,7,1
32,7.014459190118099,11,9,1
33,7.16073788291996,11,8,2
34,7.453210540003871,11,8,2
35,7.821043632073717,11,9,2
36,7.883727608915541,11,9,2
37,8.05510817809781,11,10,2
38,8.704925864637454,11,10,1
39,9.46675921884909,11,10,2
