,valuation coefficient
0,23.359655749528535
1,199.3596252742942
2,14.004475056466667
3,9.588450799901747
4,14.301378818429082
5,11.322080450469233
6,18.766222340123026
7,16.434250064836377
8,22.02645862058983
9,29.295574721927974
10,8.78113052202724
11,21.42914395790714
12,181.16121495194943
13,10.652993615107906
14,191.28564125407098
15,18.952914781884168
16,28.454031151729716
17,20.373319547590615
18,26.479424471047665
19,10.048729161712975
20,27.094950602521433
21,13.387165677512138
22,22.662893548804178
23,26.666233631436974
24,9.908253942390562
25,185.98606386777536
26,13.854124012128645
27,16.42303049698896
28,25.969958899396
29,20.830000677249515
30,19.798977846290843
31,9.250130558639327
32,13.64594705017827
33,20.97429630101753
34,10.23862374351574
35,27.203108645714597
36,21.257128038472104
37,14.145022151508043
38,20.99789358242644
39,16.045101096958412
