,CPU,RAM,disk
0,0.047269577463605605,3.13793433897257,0.3300780498644825
1,0.7090372301162341,0.6293183301109975,1.9971070638013033
2,1.3112629572660137,1.0184759343712397,0.8349325605127436
3,1.5100392478341218,1.2264233872196466,1.2640279342997571
4,1.9991208701487015,1.1276565939338727,2.120263873280144
5,0.7987668002055736,2.382942397073161,1.5644626461111395
6,1.6307622503473742,0.2230038167978352,1.968947950527423
7,1.1377695248703195,1.0958650892861834,1.7408723280579073
8,0.5835808311591821,0.5996538042560925,1.8479876705382479
9,1.2981619551618733,1.47481246665709,1.2195873434645548
10,0.575389164148107,1.1414183482531204,1.283536770001573
11,1.7641803430184324,1.269376241711153,0.945943955007853
12,0.4930928661943679,2.536938219151928,0.9584068015089561
13,1.1225435450976404,2.646842508333596,2.312828254920909
14,2.0116338049790388,3.2381338247008786,1.4849728871651264
15,2.5974517257832583,2.846105617091525,1.8477065053853843
16,1.6718829242270643,1.5469325888938108,2.280002399044431
17,1.1879025037766058,0.051292540799873,1.9877550663831824
18,1.5166910958789075,0.7288124339488344,0.2241730185599221
19,0.3545476358669285,0.3874111488633417,2.145843284927598
20,0.9891116348578461,0.4019370991207505,1.7580137500982391
21,1.940022622310912,0.7084211166423209,0.336292842177341
22,0.8851176983806189,1.9967826641186477,1.110182322965723
23,2.300225037415527,1.476874525163806,0.35161970106073237
24,0.1951681646907545,2.6141707971849986,0.6491246825152562
25,3.215547381202149,0.9304416642127181,0.18782835830232225
26,0.817675798285802,0.3417241979600123,1.593519954053177
27,0.29554330923126093,1.766933813407051,1.7948418161603898
28,1.6831258730435494,0.04567669706877209,3.1137911269904683
29,1.367798698322234,0.6321914043578337,0.8978553176954088
30,0.11460913201129574,0.12266783726617225,0.1371529791019067
31,1.6158276832674545,0.986741475178918,0.9800616371436316
32,0.022375563461649706,1.7993937622331564,1.7037700517056429
33,1.4187039650243884,1.4917845079995333,2.248904381301222
34,0.8696343529221918,1.5558585767087985,0.3960232592422648
35,1.8671236108217333,0.5912320898030032,0.40683477681345737
36,0.8844097166833081,0.462283639224098,2.7901300827189486
37,1.5112766737348073,0.6653501466780107,1.4057175637542425
38,0.9443554698903187,1.283603025206977,0.7761826750570073
39,0.7554456923305399,2.302071830259715,0.0746384655650274
