,valuation coefficient
0,10.261926770406397
1,21.843455651674667
2,14.408757904510445
3,8.669521131343917
4,26.112151947056148
5,25.000002138084348
6,9.32781302193525
7,10.86925099228046
8,19.07901333625459
9,180.36289800882415
10,20.400144689283998
11,20.329859909293408
12,8.007276435756015
13,16.967441685869062
14,18.630803558496787
15,26.174941505672475
16,8.376959381186916
17,29.356420804809407
18,20.293078483768785
19,12.147445755798817
20,16.490800687682707
21,27.857025013772446
22,17.57756171704721
23,9.462617076248339
24,19.537290973954107
25,186.75232961337568
26,21.989984259792017
27,22.711063306595968
28,191.21667057025158
29,19.348001064270584
30,27.932684910439626
31,24.85393249011102
32,15.536187911529696
33,27.044343401386097
34,28.50898274698539
35,8.054441408349591
36,13.188787153217525
37,24.815059221133396
38,181.1245782318285
39,19.131793387839146
