data_link, bandwidth_capacity
"(1, 2)",8.484917029849544
"(3, 2)",8.484917029849544
"(8, 2)",8.484917029849544
"(4, 10)",8.484917029849544
"(7, 1)",8.484917029849544
"(3, 0)",8.484917029849544
"(2, 8)",8.484917029849544
"(9, 3)",8.484917029849544
"(6, 0)",8.484917029849544
"(2, 1)",8.484917029849544
"(3, 9)",8.484917029849544
"(0, 5)",8.484917029849544
"(1, 4)",8.484917029849544
"(5, 4)",8.484917029849544
"(3, 4)",8.484917029849544
"(2, 5)",8.484917029849544
"(1, 0)",8.484917029849544
"(10, 4)",8.484917029849544
"(0, 1)",8.484917029849544
"(0, 3)",8.484917029849544
"(11, 5)",8.484917029849544
"(4, 1)",8.484917029849544
"(4, 3)",8.484917029849544
"(5, 11)",8.484917029849544
"(0, 6)",8.484917029849544
"(5, 0)",8.484917029849544
"(1, 7)",8.484917029849544
"(4, 5)",8.484917029849544
"(2, 3)",8.484917029849544
"(5, 2)",8.484917029849544
