data_link, bandwidth_capacity
"(1, 2)",7.154106130833008
"(3, 2)",7.154106130833008
"(8, 2)",7.154106130833008
"(4, 10)",7.154106130833008
"(7, 1)",7.154106130833008
"(3, 0)",7.154106130833008
"(2, 8)",7.154106130833008
"(9, 3)",7.154106130833008
"(6, 0)",7.154106130833008
"(2, 1)",7.154106130833008
"(3, 9)",7.154106130833008
"(0, 5)",7.154106130833008
"(1, 4)",7.154106130833008
"(5, 4)",7.154106130833008
"(3, 4)",7.154106130833008
"(2, 5)",7.154106130833008
"(1, 0)",7.154106130833008
"(10, 4)",7.154106130833008
"(0, 1)",7.154106130833008
"(0, 3)",7.154106130833008
"(11, 5)",7.154106130833008
"(4, 1)",7.154106130833008
"(4, 3)",7.154106130833008
"(5, 11)",7.154106130833008
"(0, 6)",7.154106130833008
"(5, 0)",7.154106130833008
"(1, 7)",7.154106130833008
"(4, 5)",7.154106130833008
"(2, 3)",7.154106130833008
"(5, 2)",7.154106130833008
