,arrive_time,finish_time,start_time,usage_time
0,0.03787206231309903,11,2,1
1,0.5889010824863616,9,1,2
2,0.684560333715758,10,1,1
3,0.8169363011064168,11,2,2
4,1.827325891729159,11,3,2
5,1.8661661214738834,8,2,2
6,1.9695813548580876,11,2,2
7,2.218726330631464,11,4,1
8,2.8528034763211862,11,4,1
9,3.0818013039233296,11,5,3
10,3.5382889577003294,11,4,2
11,3.825197575207847,11,4,2
12,4.257564901595484,11,5,3
13,4.413529220887478,11,5,2
14,4.703478070378875,10,5,1
15,4.820050909800298,11,5,1
16,5.052818674452128,11,7,3
17,5.638760559655487,11,6,2
18,5.6900042923003245,11,7,1
19,5.880041523748422,11,6,3
20,6.081946358472981,11,7,3
21,6.118327247708917,11,7,2
22,6.249488308522429,11,7,3
23,6.782973962481135,11,7,1
24,6.821250562031881,11,7,2
25,7.090217819411403,11,8,1
26,7.286558985487767,11,9,2
27,7.38209258540037,11,8,3
28,7.791005350527261,11,8,3
29,7.869678092882285,11,9,3
30,7.869750761629817,11,8,3
31,7.945602759035136,11,8,3
32,8.11447136566564,11,10,2
33,8.169314676437175,11,9,3
34,8.488708767565825,11,9,3
35,8.740258686907556,11,10,1
36,9.146142320347563,11,11,1
37,9.423798724326547,11,10,2
38,9.72304474574052,11,10,2
39,9.830703474066528,11,11,1
