data_link, bandwidth_capacity
"(1, 2)",7.87073877358812
"(3, 2)",7.87073877358812
"(8, 2)",7.87073877358812
"(4, 10)",7.87073877358812
"(7, 1)",7.87073877358812
"(3, 0)",7.87073877358812
"(2, 8)",7.87073877358812
"(9, 3)",7.87073877358812
"(6, 0)",7.87073877358812
"(2, 1)",7.87073877358812
"(3, 9)",7.87073877358812
"(0, 5)",7.87073877358812
"(1, 4)",7.87073877358812
"(5, 4)",7.87073877358812
"(3, 4)",7.87073877358812
"(2, 5)",7.87073877358812
"(1, 0)",7.87073877358812
"(10, 4)",7.87073877358812
"(0, 1)",7.87073877358812
"(0, 3)",7.87073877358812
"(11, 5)",7.87073877358812
"(4, 1)",7.87073877358812
"(4, 3)",7.87073877358812
"(5, 11)",7.87073877358812
"(0, 6)",7.87073877358812
"(5, 0)",7.87073877358812
"(1, 7)",7.87073877358812
"(4, 5)",7.87073877358812
"(2, 3)",7.87073877358812
"(5, 2)",7.87073877358812
