,arrive_time,finish_time,start_time,usage_time
0,0.13558732596354317,11,1,3
1,0.484524316320204,11,2,1
2,1.2204986683020114,11,3,2
3,1.564259040495929,10,2,2
4,1.5714581965487717,11,3,3
5,1.8759723988157018,11,2,2
6,2.5226979236290683,11,4,3
7,2.9597343685703184,11,4,3
8,4.14830796351021,11,6,1
9,4.639084058100684,11,5,1
10,4.714457444245158,11,6,2
11,4.854064721794692,11,5,3
12,5.2551458336458365,11,6,2
13,5.261022472918775,11,6,1
14,5.429532542643587,11,7,1
15,5.468891561453547,11,7,2
16,5.487491729542607,11,7,1
17,5.923509028250421,11,6,3
18,6.0200200679143805,11,7,3
19,6.024911440148354,11,7,3
20,6.280460532353861,11,8,1
21,6.327128428773314,11,8,2
22,6.5255722958824505,11,7,2
23,6.704470046329185,11,7,1
24,6.71347526302026,11,7,2
25,7.202140175314891,11,9,2
26,7.978990212826052,11,9,2
27,8.15502915750442,11,10,2
28,8.189452241443327,11,10,2
29,8.204018798983814,11,10,2
30,8.258119623031504,11,10,2
31,8.442754980077865,11,10,1
32,8.478447811126502,11,10,2
33,8.547985473118194,11,10,2
34,8.604038110729048,11,9,3
35,9.195851420595398,11,11,1
36,9.256638804726636,11,10,2
37,9.324962386287119,11,10,2
38,9.444417523833376,11,11,1
39,9.462601188394169,11,10,2
