,valuation coefficient
0,8.936010072979034
1,18.74038812069822
2,12.122240964719845
3,27.768439282204945
4,10.589095187323496
5,187.67592019582005
6,23.604947121209136
7,14.277901648595613
8,25.076785591072415
9,13.626889709541167
10,11.363136925501237
11,13.41865804239746
12,23.305587417795103
13,196.26308411947625
14,25.924786466420287
15,22.479320034160665
16,11.418031184942155
17,24.65681005448557
18,14.759846426054645
19,9.306309250416344
20,20.537937060865396
21,17.938810587499056
22,23.591519600607754
23,17.004189312804332
24,12.976776645024607
25,17.811824535476262
26,28.092491216498225
27,29.430879650255633
28,17.943250571403347
29,12.144279677907171
30,187.20143130087843
31,27.1394673191238
32,25.222545063846642
33,12.821306887643978
34,15.338363053780483
35,22.554769132723955
36,195.98975694247457
37,27.800430203754082
38,26.09642772453734
39,11.756828114677383
