data_link, bandwidth_capacity
"(1, 2)",8.421086987473602
"(3, 2)",8.421086987473602
"(8, 2)",8.421086987473602
"(4, 10)",8.421086987473602
"(7, 1)",8.421086987473602
"(3, 0)",8.421086987473602
"(2, 8)",8.421086987473602
"(9, 3)",8.421086987473602
"(6, 0)",8.421086987473602
"(2, 1)",8.421086987473602
"(3, 9)",8.421086987473602
"(0, 5)",8.421086987473602
"(1, 4)",8.421086987473602
"(5, 4)",8.421086987473602
"(3, 4)",8.421086987473602
"(2, 5)",8.421086987473602
"(1, 0)",8.421086987473602
"(10, 4)",8.421086987473602
"(0, 1)",8.421086987473602
"(0, 3)",8.421086987473602
"(11, 5)",8.421086987473602
"(4, 1)",8.421086987473602
"(4, 3)",8.421086987473602
"(5, 11)",8.421086987473602
"(0, 6)",8.421086987473602
"(5, 0)",8.421086987473602
"(1, 7)",8.421086987473602
"(4, 5)",8.421086987473602
"(2, 3)",8.421086987473602
"(5, 2)",8.421086987473602
