,valuation coefficient
0,28.727901843674942
1,17.139338372820532
2,11.86071956223282
3,180.12055498437334
4,21.404727535145014
5,27.792827934328145
6,182.33630852267993
7,29.361702838201953
8,20.658088410096703
9,27.887653668479267
10,17.65860411011712
11,10.3868816948078
12,23.35680522252649
13,8.908031005716087
14,10.1646393746325
15,22.74066266138837
16,9.635646926681902
17,27.906013541802547
18,9.237342887360406
19,13.11169374341922
20,13.670220399622734
21,195.19996501269787
22,18.045933453396202
23,28.96336893040688
24,17.546093387400838
25,12.480184353450857
26,10.89654055998705
27,24.14612722616893
28,18.069454095503566
29,18.76418912790827
30,16.503235563406786
31,13.940430351627711
32,12.656496171057633
33,28.47666559219753
34,14.339515789860602
35,18.116915392624115
36,8.149455346668688
37,189.69745349370464
38,21.25831234754113
39,14.566290352253578
