,arrive_time,finish_time,start_time,usage_time
0,0.09173913404669443,10,1,2
1,0.34794051491383704,8,2,2
2,0.4213828422757826,11,1,3
3,0.7219887561748084,9,1,3
4,0.9712406099741222,8,1,2
5,1.7682170109882434,11,2,2
6,2.1588741115273926,11,4,3
7,2.3037812948812553,11,3,1
8,3.1071031986095408,11,5,2
9,3.921427282991121,11,4,3
10,4.21285829092905,11,5,2
11,4.467353086962528,11,6,1
12,4.7173704621189625,11,6,1
13,5.2428713251569405,11,7,1
14,5.264562122686818,11,6,3
15,5.744945095930365,11,6,3
16,5.77006123268963,11,6,2
17,5.8139374488562545,11,6,2
18,5.907150322069223,11,6,1
19,6.063412306824684,11,8,3
20,6.077494179878979,11,8,3
21,6.161650921697114,11,7,3
22,6.168397845998308,11,8,3
23,6.518040052042471,11,7,3
24,7.527890133167677,11,8,2
25,7.6979431639744025,11,9,2
26,7.6997077265089375,11,8,2
27,7.841369417946691,11,8,3
28,8.003138770743805,11,9,2
29,8.442805134948358,11,9,1
30,9.010478039869845,11,10,2
31,9.025286885773262,11,10,2
32,9.13041417880889,11,11,1
33,9.162014159789768,11,11,1
34,9.275677328175785,11,10,2
35,9.507612213339105,11,11,1
36,9.53819105116979,11,10,1
37,9.541368951846156,11,11,1
38,9.725440510654348,11,11,1
39,9.825227081248412,11,10,2
