,valuation coefficient
0,24.299979448351984
1,23.453393277765116
2,22.07512661916151
3,8.920490039962473
4,18.71879087742731
5,22.917386509403535
6,23.1872143554215
7,17.741484935283758
8,23.092136963181233
9,13.561444298660108
10,21.596499350138878
11,19.216124014128024
12,198.1910608636768
13,10.481100680099846
14,24.94789306326708
15,29.193881633093653
16,17.65747330140517
17,9.501419558484221
18,24.93341153062874
19,190.0177470536825
20,8.858380983020995
21,24.890046408696286
22,23.252864270031452
23,9.361898874597987
24,187.3407643387991
25,23.350918016334518
26,22.51108488405355
27,15.146729003347836
28,182.56082582729812
29,29.56139602744934
30,26.133440992856762
31,27.905921463647406
32,18.98285176422052
33,9.021420235278086
34,28.39370743863406
35,13.59059883679612
36,21.5504046926677
37,13.69255984666018
38,17.327717329199103
39,11.476073621892056
