data_link, bandwidth_capacity
"(1, 2)",8.284195705714348
"(3, 2)",8.284195705714348
"(8, 2)",8.284195705714348
"(4, 10)",8.284195705714348
"(7, 1)",8.284195705714348
"(3, 0)",8.284195705714348
"(2, 8)",8.284195705714348
"(9, 3)",8.284195705714348
"(6, 0)",8.284195705714348
"(2, 1)",8.284195705714348
"(3, 9)",8.284195705714348
"(0, 5)",8.284195705714348
"(1, 4)",8.284195705714348
"(5, 4)",8.284195705714348
"(3, 4)",8.284195705714348
"(2, 5)",8.284195705714348
"(1, 0)",8.284195705714348
"(10, 4)",8.284195705714348
"(0, 1)",8.284195705714348
"(0, 3)",8.284195705714348
"(11, 5)",8.284195705714348
"(4, 1)",8.284195705714348
"(4, 3)",8.284195705714348
"(5, 11)",8.284195705714348
"(0, 6)",8.284195705714348
"(5, 0)",8.284195705714348
"(1, 7)",8.284195705714348
"(4, 5)",8.284195705714348
"(2, 3)",8.284195705714348
"(5, 2)",8.284195705714348
