,valuation coefficient
0,20.60326085671989
1,28.026650524060994
2,17.022662532935072
3,21.55719896986657
4,27.870967398247956
5,14.444737365523466
6,16.22042868263175
7,25.956985797364293
8,14.121215886215865
9,17.531845854361226
10,189.84889670546372
11,22.22637153840152
12,20.603655392950987
13,27.935010765681618
14,13.001551275379823
15,28.158024369951242
16,26.94978300005734
17,8.591625978661408
18,197.56261436420192
19,8.198754925728169
20,19.247025417397765
21,22.93811839327617
22,8.675754841155602
23,29.83349636512415
24,19.678085175694555
25,26.158885884507782
26,10.278275532090968
27,10.575388772374883
28,21.4514613010601
29,18.365335567854387
30,28.667276265363498
31,190.1497065552446
32,29.26177551917947
33,22.518343296986334
34,24.7518681798668
35,21.32103150930952
36,22.06596671116185
37,196.78717935643817
38,26.228365172353058
39,22.107605909893323
