,valuation coefficient
0,22.9393366137223
1,16.696821342902567
2,25.498365444880413
3,14.05213477358227
4,15.856786755495506
5,14.681505267098037
6,17.429510505481556
7,181.72124391282355
8,22.83198407369151
9,23.841337144780915
10,29.626625376829825
11,17.78493588560826
12,194.17538607255997
13,28.29875887484345
14,9.253592470179806
15,25.71519769210491
16,27.505690808122637
17,29.691223230732444
18,195.52560963840855
19,17.015648174550858
20,13.347223385672667
21,25.757929832075146
22,25.736889487583365
23,16.417609531489973
24,26.59923651365321
25,8.533846000428177
26,10.18192271110497
27,9.860269086006332
28,27.05454436857532
29,21.504309139986134
30,19.029347118936272
31,15.38165364939505
32,14.203692170279648
33,27.896306494699882
34,198.37614198028257
35,8.019170166797023
36,8.859570118245596
37,17.23818609379637
38,14.95955927175469
39,22.32244176435819
