data_link, bandwidth_capacity
"(1, 2)",8.142741677089596
"(3, 2)",8.142741677089596
"(8, 2)",8.142741677089596
"(4, 10)",8.142741677089596
"(7, 1)",8.142741677089596
"(3, 0)",8.142741677089596
"(2, 8)",8.142741677089596
"(9, 3)",8.142741677089596
"(6, 0)",8.142741677089596
"(2, 1)",8.142741677089596
"(3, 9)",8.142741677089596
"(0, 5)",8.142741677089596
"(1, 4)",8.142741677089596
"(5, 4)",8.142741677089596
"(3, 4)",8.142741677089596
"(2, 5)",8.142741677089596
"(1, 0)",8.142741677089596
"(10, 4)",8.142741677089596
"(0, 1)",8.142741677089596
"(0, 3)",8.142741677089596
"(11, 5)",8.142741677089596
"(4, 1)",8.142741677089596
"(4, 3)",8.142741677089596
"(5, 11)",8.142741677089596
"(0, 6)",8.142741677089596
"(5, 0)",8.142741677089596
"(1, 7)",8.142741677089596
"(4, 5)",8.142741677089596
"(2, 3)",8.142741677089596
"(5, 2)",8.142741677089596
