data_link, bandwidth_capacity
"(1, 2)",3.44443231677499
"(3, 2)",3.44443231677499
"(8, 2)",3.44443231677499
"(4, 10)",3.44443231677499
"(7, 1)",3.44443231677499
"(3, 0)",3.44443231677499
"(2, 8)",3.44443231677499
"(9, 3)",3.44443231677499
"(6, 0)",3.44443231677499
"(2, 1)",3.44443231677499
"(3, 9)",3.44443231677499
"(0, 5)",3.44443231677499
"(1, 4)",3.44443231677499
"(5, 4)",3.44443231677499
"(3, 4)",3.44443231677499
"(2, 5)",3.44443231677499
"(1, 0)",3.44443231677499
"(10, 4)",3.44443231677499
"(0, 1)",3.44443231677499
"(0, 3)",3.44443231677499
"(11, 5)",3.44443231677499
"(4, 1)",3.44443231677499
"(4, 3)",3.44443231677499
"(5, 11)",3.44443231677499
"(0, 6)",3.44443231677499
"(5, 0)",3.44443231677499
"(1, 7)",3.44443231677499
"(4, 5)",3.44443231677499
"(2, 3)",3.44443231677499
"(5, 2)",3.44443231677499
