data_link, bandwidth_capacity
"(1, 2)",3.1858522114925236
"(3, 2)",3.1858522114925236
"(8, 2)",3.1858522114925236
"(4, 10)",3.1858522114925236
"(7, 1)",3.1858522114925236
"(3, 0)",3.1858522114925236
"(2, 8)",3.1858522114925236
"(9, 3)",3.1858522114925236
"(6, 0)",3.1858522114925236
"(2, 1)",3.1858522114925236
"(3, 9)",3.1858522114925236
"(0, 5)",3.1858522114925236
"(1, 4)",3.1858522114925236
"(5, 4)",3.1858522114925236
"(3, 4)",3.1858522114925236
"(2, 5)",3.1858522114925236
"(1, 0)",3.1858522114925236
"(10, 4)",3.1858522114925236
"(0, 1)",3.1858522114925236
"(0, 3)",3.1858522114925236
"(11, 5)",3.1858522114925236
"(4, 1)",3.1858522114925236
"(4, 3)",3.1858522114925236
"(5, 11)",3.1858522114925236
"(0, 6)",3.1858522114925236
"(5, 0)",3.1858522114925236
"(1, 7)",3.1858522114925236
"(4, 5)",3.1858522114925236
"(2, 3)",3.1858522114925236
"(5, 2)",3.1858522114925236
