,valuation coefficient
0,28.42852486760131
1,184.61004276231836
2,17.168050115745054
3,10.415966560994962
4,26.87339438392865
5,19.110972936160998
6,22.636981077823037
7,9.420464155966647
8,28.388388905468005
9,20.373876696363688
10,24.864597901293912
11,14.130575377524899
12,26.82870330904201
13,181.4370223137796
14,24.573651596381094
15,28.745120171594024
16,23.203839292835085
17,27.695950145424277
18,21.959211397812474
19,11.136799624649836
20,18.950997211132687
21,25.094693493528563
22,24.811076228596807
23,26.515489626261953
24,22.11273602240097
25,18.68768877547766
26,16.103371215001925
27,181.19760933049847
28,28.27960027127619
29,23.647150487328915
30,25.4278687108888
31,13.299460687687287
32,185.15593753265202
33,8.465713381331962
34,15.685384770890227
35,24.851750375610653
36,16.825798176150045
37,13.072014444283532
38,10.296227759493842
39,24.07436635220354
