data_link, bandwidth_capacity
"(1, 2)",3.5757866532486036
"(3, 2)",3.5757866532486036
"(8, 2)",3.5757866532486036
"(4, 10)",3.5757866532486036
"(7, 1)",3.5757866532486036
"(3, 0)",3.5757866532486036
"(2, 8)",3.5757866532486036
"(9, 3)",3.5757866532486036
"(6, 0)",3.5757866532486036
"(2, 1)",3.5757866532486036
"(3, 9)",3.5757866532486036
"(0, 5)",3.5757866532486036
"(1, 4)",3.5757866532486036
"(5, 4)",3.5757866532486036
"(3, 4)",3.5757866532486036
"(2, 5)",3.5757866532486036
"(1, 0)",3.5757866532486036
"(10, 4)",3.5757866532486036
"(0, 1)",3.5757866532486036
"(0, 3)",3.5757866532486036
"(11, 5)",3.5757866532486036
"(4, 1)",3.5757866532486036
"(4, 3)",3.5757866532486036
"(5, 11)",3.5757866532486036
"(0, 6)",3.5757866532486036
"(5, 0)",3.5757866532486036
"(1, 7)",3.5757866532486036
"(4, 5)",3.5757866532486036
"(2, 3)",3.5757866532486036
"(5, 2)",3.5757866532486036
