data_link, bandwidth_capacity
"(1, 2)",3.576917799266474
"(3, 2)",3.576917799266474
"(8, 2)",3.576917799266474
"(4, 10)",3.576917799266474
"(7, 1)",3.576917799266474
"(3, 0)",3.576917799266474
"(2, 8)",3.576917799266474
"(9, 3)",3.576917799266474
"(6, 0)",3.576917799266474
"(2, 1)",3.576917799266474
"(3, 9)",3.576917799266474
"(0, 5)",3.576917799266474
"(1, 4)",3.576917799266474
"(5, 4)",3.576917799266474
"(3, 4)",3.576917799266474
"(2, 5)",3.576917799266474
"(1, 0)",3.576917799266474
"(10, 4)",3.576917799266474
"(0, 1)",3.576917799266474
"(0, 3)",3.576917799266474
"(11, 5)",3.576917799266474
"(4, 1)",3.576917799266474
"(4, 3)",3.576917799266474
"(5, 11)",3.576917799266474
"(0, 6)",3.576917799266474
"(5, 0)",3.576917799266474
"(1, 7)",3.576917799266474
"(4, 5)",3.576917799266474
"(2, 3)",3.576917799266474
"(5, 2)",3.576917799266474
