,valuation coefficient
0,26.103545706677696
1,15.132259138700585
2,13.64496314448082
3,19.92727276468039
4,11.140294648291903
5,183.49751625238451
6,27.074906516129893
7,28.530961485240912
8,29.095124797411433
9,14.665663720791478
10,21.80363526784737
11,18.243757798731323
12,28.799162338880848
13,8.507570790730673
14,16.376149102304055
15,22.954301855049284
16,24.227096073218714
17,20.18080932493969
18,20.848596404085853
19,12.113893815821514
20,187.66453480435794
21,14.60674212015528
22,191.32906377717615
23,8.632510503375153
24,27.020272426047267
25,24.972186125543928
26,10.692838890788986
27,15.758217546736473
28,29.319175843014456
29,11.67040872511194
30,24.062827578416186
31,24.12472883645767
32,15.054756782024747
33,25.31179829809216
34,11.531176900330994
35,11.706692319923441
36,13.86765804216704
37,198.9871967984253
38,11.794485030852186
39,20.535714138328792
