,valuation coefficient
0,187.4266513153565
1,12.848789806820054
2,187.44966679928487
3,28.51010155790001
4,24.035708493919998
5,17.548476774314636
6,18.246517136546306
7,29.69739909260575
8,8.794795152513743
9,29.265470980441954
10,25.9796421393679
11,28.28793268833122
12,20.4355828966009
13,188.3394668129577
14,12.44779947923704
15,23.353574058756916
16,12.873241863087053
17,15.059748749779033
18,21.282614278981846
19,26.70545324059143
20,21.951904707424507
21,23.799559458935835
22,26.269216062005523
23,9.487258421237266
24,14.989788550379345
25,23.26085295903334
26,28.513074226562217
27,25.153085653695083
28,22.904908086278795
29,12.39834920441125
30,13.098979099875661
31,28.608635200965896
32,16.666269776162306
33,188.52677152214727
34,27.216469688148468
35,15.072471715960377
36,12.053374252786142
37,18.21001052198668
38,8.434475489130543
39,9.257239756319544
