data_link, bandwidth_capacity
"(1, 2)",3.6695580371383514
"(3, 2)",3.6695580371383514
"(8, 2)",3.6695580371383514
"(4, 10)",3.6695580371383514
"(7, 1)",3.6695580371383514
"(3, 0)",3.6695580371383514
"(2, 8)",3.6695580371383514
"(9, 3)",3.6695580371383514
"(6, 0)",3.6695580371383514
"(2, 1)",3.6695580371383514
"(3, 9)",3.6695580371383514
"(0, 5)",3.6695580371383514
"(1, 4)",3.6695580371383514
"(5, 4)",3.6695580371383514
"(3, 4)",3.6695580371383514
"(2, 5)",3.6695580371383514
"(1, 0)",3.6695580371383514
"(10, 4)",3.6695580371383514
"(0, 1)",3.6695580371383514
"(0, 3)",3.6695580371383514
"(11, 5)",3.6695580371383514
"(4, 1)",3.6695580371383514
"(4, 3)",3.6695580371383514
"(5, 11)",3.6695580371383514
"(0, 6)",3.6695580371383514
"(5, 0)",3.6695580371383514
"(1, 7)",3.6695580371383514
"(4, 5)",3.6695580371383514
"(2, 3)",3.6695580371383514
"(5, 2)",3.6695580371383514
