data_link, bandwidth_capacity
"(1, 2)",3.3917805630719657
"(3, 2)",3.3917805630719657
"(8, 2)",3.3917805630719657
"(4, 10)",3.3917805630719657
"(7, 1)",3.3917805630719657
"(3, 0)",3.3917805630719657
"(2, 8)",3.3917805630719657
"(9, 3)",3.3917805630719657
"(6, 0)",3.3917805630719657
"(2, 1)",3.3917805630719657
"(3, 9)",3.3917805630719657
"(0, 5)",3.3917805630719657
"(1, 4)",3.3917805630719657
"(5, 4)",3.3917805630719657
"(3, 4)",3.3917805630719657
"(2, 5)",3.3917805630719657
"(1, 0)",3.3917805630719657
"(10, 4)",3.3917805630719657
"(0, 1)",3.3917805630719657
"(0, 3)",3.3917805630719657
"(11, 5)",3.3917805630719657
"(4, 1)",3.3917805630719657
"(4, 3)",3.3917805630719657
"(5, 11)",3.3917805630719657
"(0, 6)",3.3917805630719657
"(5, 0)",3.3917805630719657
"(1, 7)",3.3917805630719657
"(4, 5)",3.3917805630719657
"(2, 3)",3.3917805630719657
"(5, 2)",3.3917805630719657
