data_link, bandwidth_capacity
"(1, 2)",3.459444783199276
"(3, 2)",3.459444783199276
"(8, 2)",3.459444783199276
"(4, 10)",3.459444783199276
"(7, 1)",3.459444783199276
"(3, 0)",3.459444783199276
"(2, 8)",3.459444783199276
"(9, 3)",3.459444783199276
"(6, 0)",3.459444783199276
"(2, 1)",3.459444783199276
"(3, 9)",3.459444783199276
"(0, 5)",3.459444783199276
"(1, 4)",3.459444783199276
"(5, 4)",3.459444783199276
"(3, 4)",3.459444783199276
"(2, 5)",3.459444783199276
"(1, 0)",3.459444783199276
"(10, 4)",3.459444783199276
"(0, 1)",3.459444783199276
"(0, 3)",3.459444783199276
"(11, 5)",3.459444783199276
"(4, 1)",3.459444783199276
"(4, 3)",3.459444783199276
"(5, 11)",3.459444783199276
"(0, 6)",3.459444783199276
"(5, 0)",3.459444783199276
"(1, 7)",3.459444783199276
"(4, 5)",3.459444783199276
"(2, 3)",3.459444783199276
"(5, 2)",3.459444783199276
