data_link, bandwidth_capacity
"(1, 2)",3.486176523746187
"(3, 2)",3.486176523746187
"(8, 2)",3.486176523746187
"(4, 10)",3.486176523746187
"(7, 1)",3.486176523746187
"(3, 0)",3.486176523746187
"(2, 8)",3.486176523746187
"(9, 3)",3.486176523746187
"(6, 0)",3.486176523746187
"(2, 1)",3.486176523746187
"(3, 9)",3.486176523746187
"(0, 5)",3.486176523746187
"(1, 4)",3.486176523746187
"(5, 4)",3.486176523746187
"(3, 4)",3.486176523746187
"(2, 5)",3.486176523746187
"(1, 0)",3.486176523746187
"(10, 4)",3.486176523746187
"(0, 1)",3.486176523746187
"(0, 3)",3.486176523746187
"(11, 5)",3.486176523746187
"(4, 1)",3.486176523746187
"(4, 3)",3.486176523746187
"(5, 11)",3.486176523746187
"(0, 6)",3.486176523746187
"(5, 0)",3.486176523746187
"(1, 7)",3.486176523746187
"(4, 5)",3.486176523746187
"(2, 3)",3.486176523746187
"(5, 2)",3.486176523746187
