task_Number,endpoints_location,bandwidth_demand
0,"[7, 8, 11]","[0.5031414103250029, 0.12791657160284775, 0.7577120164805913]"
1,"[7, 8, 10]","[0.853993669224583, 0.6370415761151441, 2.195639747710665]"
2,"[11, 9]","[0.15413731471553094, 0.4265221305388226]"
3,"[6, 10]","[0.8017711109944803, 0.9077274357073931]"
4,"[11, 7, 6, 8]","[1.436160650203415, 1.463349148625681, 0.1386364019505738, 0.5862301394150554]"
5,"[7, 10]","[2.0935729436163495, 1.277251020513193]"
6,[11],[1.2576886451898361]
7,"[9, 6]","[0.421360890125668, 1.4360061099481476]"
8,"[7, 10]","[1.1487614472011098, 1.078331904391075]"
9,[8],[0.7228762360245262]
10,"[6, 8, 10, 11]","[0.24319624440237675, 0.7849818576754037, 0.7276707011506862, 1.0736142019210113]"
11,"[10, 11, 6]","[1.8876822210251705, 0.1165919031399546, 1.7357618758875644]"
12,[9],[0.2700019923124165]
13,[6],[2.1037566593893655]
14,"[8, 11]","[0.22875596277505617, 0.31671100296560295]"
15,"[7, 11]","[1.9653183511147503, 1.4108169661785819]"
16,[8],[2.26206819507238]
17,[7],[1.7598404785351658]
18,"[10, 8]","[1.9608108026798567, 2.426697874655882]"
19,"[11, 8, 9]","[1.9017280517295823, 0.9576110862198951, 2.9795110357660093]"
20,"[7, 10, 11]","[0.49079966714526824, 2.0350445347702966, 2.4573179320654823]"
21,"[9, 11]","[1.1610610195588278, 0.9719917626889335]"
22,"[10, 6, 7]","[0.3126206670207967, 1.6624788052619173, 0.37720784987251466]"
23,"[10, 7, 6, 9]","[0.06826783913284828, 1.2564731749294487, 2.275953041124115, 0.23865994122573375]"
24,[9],[0.7804298749189605]
25,"[10, 8]","[0.4189023799810363, 1.441658819994239]"
26,"[6, 7, 10]","[0.07083262441675175, 0.3767879086308814, 1.0034711328440866]"
27,[9],[1.6442599665402782]
28,"[9, 6, 11]","[1.367264967001665, 0.4444461177156932, 2.266342044072872]"
29,"[11, 8, 9, 7]","[0.21223921945752589, 0.4269281434854718, 2.972515362914626, 0.9516366111431929]"
30,[10],[1.2384943173611105]
31,"[10, 7, 6]","[1.4804369160709856, 1.2745857116647417, 1.0533139608984148]"
32,"[6, 7, 9]","[1.0881400530971215, 0.8401303995156602, 0.8299488291460833]"
33,"[7, 9]","[1.8670378957983602, 3.5259355339648204]"
34,"[6, 9, 7]","[0.8264174643860789, 0.912751839040411, 1.8541786003474887]"
35,"[10, 6, 9, 7]","[2.4412009096259144, 0.48714370898063963, 1.1005562361979964, 0.6689103162973574]"
36,"[10, 7, 11, 9]","[3.5083012037659005, 1.782594278678188, 1.9782124729939548, 1.4207388447351832]"
37,"[11, 7, 10, 6]","[1.677053072458369, 0.45430673948667377, 2.5079800626877162, 1.1928586930342393]"
38,"[8, 11]","[1.3396645870170087, 2.6708868774250663]"
39,[11],[0.24300426982023304]
