,valuation coefficient
0,22.776556597452537
1,17.413742644351892
2,19.381953811807882
3,21.33818910825596
4,18.912216078291948
5,21.46666566471342
6,29.66096878495235
7,10.667649570052692
8,189.00723708100833
9,17.696585513777734
10,15.753740586080902
11,13.049834731806857
12,19.188509294127513
13,10.81010282636861
14,10.825819650552894
15,8.460930482866646
16,20.367742003276398
17,13.890586343036226
18,11.112955594547744
19,193.76515195095593
20,10.564971826946966
21,19.342285714772885
22,26.249865041951953
23,11.810273058464468
24,21.976106333626262
25,29.93078178565118
26,11.01316162103982
27,15.929439689528094
28,181.2684991995045
29,29.1870948959447
30,9.78726940304355
31,23.98562934146983
32,13.40924104961551
33,26.37794916626346
34,10.111937299584255
35,189.73961769260634
36,23.200500980197656
37,10.400775207406387
38,14.381503016130761
39,14.014870521914496
