data_link, bandwidth_capacity
"(1, 2)",3.4850244869386664
"(3, 2)",3.4850244869386664
"(8, 2)",3.4850244869386664
"(4, 10)",3.4850244869386664
"(7, 1)",3.4850244869386664
"(3, 0)",3.4850244869386664
"(2, 8)",3.4850244869386664
"(9, 3)",3.4850244869386664
"(6, 0)",3.4850244869386664
"(2, 1)",3.4850244869386664
"(3, 9)",3.4850244869386664
"(0, 5)",3.4850244869386664
"(1, 4)",3.4850244869386664
"(5, 4)",3.4850244869386664
"(3, 4)",3.4850244869386664
"(2, 5)",3.4850244869386664
"(1, 0)",3.4850244869386664
"(10, 4)",3.4850244869386664
"(0, 1)",3.4850244869386664
"(0, 3)",3.4850244869386664
"(11, 5)",3.4850244869386664
"(4, 1)",3.4850244869386664
"(4, 3)",3.4850244869386664
"(5, 11)",3.4850244869386664
"(0, 6)",3.4850244869386664
"(5, 0)",3.4850244869386664
"(1, 7)",3.4850244869386664
"(4, 5)",3.4850244869386664
"(2, 3)",3.4850244869386664
"(5, 2)",3.4850244869386664
