,valuation coefficient
0,21.106505409228568
1,19.653516967441902
2,18.298333424834077
3,21.63395916511
4,25.881985784039774
5,17.69484710185457
6,12.323937332056818
7,27.03932868671817
8,194.80154719527826
9,25.7929387494348
10,21.908923003862938
11,27.390190525045405
12,18.93769713413867
13,28.461732180281466
14,191.89305870280435
15,17.050822859702798
16,19.048042173216743
17,15.985864717335241
18,11.670320473432202
19,21.846726657602385
20,23.482561763417394
21,27.06656718731843
22,21.35026237682905
23,199.44358221459697
24,188.8506004420905
25,8.61107346269303
26,26.651992023265215
27,8.145095350704144
28,12.83207781941992
29,19.548647853249797
30,14.21316953494847
31,8.41556884243882
32,20.472313204462914
33,9.549360442691283
34,13.866600276712976
35,27.656003725480865
36,21.530737919274408
37,14.4903199007822
38,8.792510454789172
39,26.625331133804707
