,valuation coefficient
0,16.277553994541986
1,25.354488641685478
2,29.827476803231622
3,18.053540861083846
4,25.907409917020942
5,20.086255755808786
6,8.030778508618964
7,17.90916476309278
8,28.95553103550219
9,186.72164402706795
10,10.403302637061742
11,189.45967981136442
12,15.26024511388112
13,20.681623150695508
14,23.390965454524345
15,8.575526070005555
16,26.83891245297479
17,13.99104966081007
18,24.66198116028655
19,27.627668509587064
20,25.778530283661407
21,10.429995417572162
22,12.68503270928759
23,19.311589054047577
24,17.99159815392212
25,184.20772889534317
26,16.09627024222175
27,14.280820209400868
28,20.02413989408489
29,180.6060834118881
30,9.907659074507508
31,8.010708708455718
32,24.147228762384334
33,16.99322362735156
34,21.75237076162413
35,20.395474215600274
36,13.356633972292986
37,13.572001061270123
38,13.815582263323375
39,26.840654583525005
