,arrive_time,finish_time,start_time,usage_time
0,0.10565432184878931,11,1,3
1,0.2201669091092373,11,2,3
2,0.31948062711015135,8,1,2
3,0.6224953838602842,10,2,2
4,0.8948537224711073,9,2,2
5,0.9783217731538718,7,1,2
6,1.8291099480054362,9,3,1
7,1.8610586053639722,11,2,3
8,1.9203877348718101,8,3,1
9,1.9735789143530158,11,2,2
10,2.269519132852693,11,4,2
11,2.4074491578118096,11,3,3
12,2.667350228019857,11,4,3
13,2.6709552342625074,11,4,3
14,3.26542611794042,11,4,2
15,3.339018412812643,11,5,2
16,3.402513301691391,11,5,1
17,3.512498232602135,11,5,1
18,3.624615314717591,11,5,3
19,4.018560887375907,11,5,1
20,4.122072154787187,10,5,1
21,4.192099323192096,11,5,1
22,5.474529344525135,11,7,2
23,6.1703861711154655,11,7,2
24,6.378925325389375,11,7,3
25,6.539103389841317,11,7,1
26,6.562641852329568,11,7,1
27,6.668603584206696,11,8,2
28,7.1915329792875795,11,8,2
29,7.507032123611156,11,8,3
30,7.619108602249823,11,9,2
31,8.686419869137904,11,10,2
32,9.256836804906518,11,11,1
33,9.408581044454849,11,11,1
34,9.47082499222517,11,11,1
35,9.524818948675518,11,11,1
36,9.549013769132275,11,10,2
37,9.708760349938164,11,10,1
38,9.760769696440944,11,11,1
39,9.854878574645713,11,11,1
