data_link, bandwidth_capacity
"(1, 2)",4.116631859860626
"(3, 2)",4.116631859860626
"(8, 2)",4.116631859860626
"(4, 10)",4.116631859860626
"(7, 1)",4.116631859860626
"(3, 0)",4.116631859860626
"(2, 8)",4.116631859860626
"(9, 3)",4.116631859860626
"(6, 0)",4.116631859860626
"(2, 1)",4.116631859860626
"(3, 9)",4.116631859860626
"(0, 5)",4.116631859860626
"(1, 4)",4.116631859860626
"(5, 4)",4.116631859860626
"(3, 4)",4.116631859860626
"(2, 5)",4.116631859860626
"(1, 0)",4.116631859860626
"(10, 4)",4.116631859860626
"(0, 1)",4.116631859860626
"(0, 3)",4.116631859860626
"(11, 5)",4.116631859860626
"(4, 1)",4.116631859860626
"(4, 3)",4.116631859860626
"(5, 11)",4.116631859860626
"(0, 6)",4.116631859860626
"(5, 0)",4.116631859860626
"(1, 7)",4.116631859860626
"(4, 5)",4.116631859860626
"(2, 3)",4.116631859860626
"(5, 2)",4.116631859860626
