data_link, bandwidth_capacity
"(1, 2)",4.262740035714767
"(3, 2)",4.262740035714767
"(8, 2)",4.262740035714767
"(4, 10)",4.262740035714767
"(7, 1)",4.262740035714767
"(3, 0)",4.262740035714767
"(2, 8)",4.262740035714767
"(9, 3)",4.262740035714767
"(6, 0)",4.262740035714767
"(2, 1)",4.262740035714767
"(3, 9)",4.262740035714767
"(0, 5)",4.262740035714767
"(1, 4)",4.262740035714767
"(5, 4)",4.262740035714767
"(3, 4)",4.262740035714767
"(2, 5)",4.262740035714767
"(1, 0)",4.262740035714767
"(10, 4)",4.262740035714767
"(0, 1)",4.262740035714767
"(0, 3)",4.262740035714767
"(11, 5)",4.262740035714767
"(4, 1)",4.262740035714767
"(4, 3)",4.262740035714767
"(5, 11)",4.262740035714767
"(0, 6)",4.262740035714767
"(5, 0)",4.262740035714767
"(1, 7)",4.262740035714767
"(4, 5)",4.262740035714767
"(2, 3)",4.262740035714767
"(5, 2)",4.262740035714767
