,valuation coefficient
0,16.53519460810451
1,16.466837767472008
2,11.839633577992693
3,18.18654798269209
4,10.062505976872526
5,29.572554133556526
6,29.48303141980818
7,22.94099122884759
8,12.260074150982303
9,21.567476980971577
10,24.699788252638395
11,17.6265784341755
12,24.389417177897055
13,21.119109821802436
14,187.77019428112118
15,17.059316082476307
16,15.4975859050129
17,184.83997425500078
18,25.00240590393388
19,17.02187582060418
20,14.270810010567242
21,25.660875518036747
22,24.93311011052166
23,23.893921669229012
24,12.976381713979919
25,20.75864205477513
26,27.557106906430775
27,28.1393702611007
28,185.27120294235502
29,196.9990254283296
30,16.455685421796055
31,12.539645075167137
32,28.268871042298215
33,8.13289414674869
34,8.661673712742308
35,23.06968658934561
36,26.203519754779048
37,22.213372227419203
38,23.117811751974063
39,28.463200751718915
