data_link, bandwidth_capacity
"(1, 2)",4.347262316093275
"(3, 2)",4.347262316093275
"(8, 2)",4.347262316093275
"(4, 10)",4.347262316093275
"(7, 1)",4.347262316093275
"(3, 0)",4.347262316093275
"(2, 8)",4.347262316093275
"(9, 3)",4.347262316093275
"(6, 0)",4.347262316093275
"(2, 1)",4.347262316093275
"(3, 9)",4.347262316093275
"(0, 5)",4.347262316093275
"(1, 4)",4.347262316093275
"(5, 4)",4.347262316093275
"(3, 4)",4.347262316093275
"(2, 5)",4.347262316093275
"(1, 0)",4.347262316093275
"(10, 4)",4.347262316093275
"(0, 1)",4.347262316093275
"(0, 3)",4.347262316093275
"(11, 5)",4.347262316093275
"(4, 1)",4.347262316093275
"(4, 3)",4.347262316093275
"(5, 11)",4.347262316093275
"(0, 6)",4.347262316093275
"(5, 0)",4.347262316093275
"(1, 7)",4.347262316093275
"(4, 5)",4.347262316093275
"(2, 3)",4.347262316093275
"(5, 2)",4.347262316093275
