data_link, bandwidth_capacity
"(1, 2)",4.23188828506299
"(3, 2)",4.23188828506299
"(8, 2)",4.23188828506299
"(4, 10)",4.23188828506299
"(7, 1)",4.23188828506299
"(3, 0)",4.23188828506299
"(2, 8)",4.23188828506299
"(9, 3)",4.23188828506299
"(6, 0)",4.23188828506299
"(2, 1)",4.23188828506299
"(3, 9)",4.23188828506299
"(0, 5)",4.23188828506299
"(1, 4)",4.23188828506299
"(5, 4)",4.23188828506299
"(3, 4)",4.23188828506299
"(2, 5)",4.23188828506299
"(1, 0)",4.23188828506299
"(10, 4)",4.23188828506299
"(0, 1)",4.23188828506299
"(0, 3)",4.23188828506299
"(11, 5)",4.23188828506299
"(4, 1)",4.23188828506299
"(4, 3)",4.23188828506299
"(5, 11)",4.23188828506299
"(0, 6)",4.23188828506299
"(5, 0)",4.23188828506299
"(1, 7)",4.23188828506299
"(4, 5)",4.23188828506299
"(2, 3)",4.23188828506299
"(5, 2)",4.23188828506299
