,valuation coefficient
0,20.23741518816251
1,14.653988648674183
2,13.43497513420683
3,24.127748351897726
4,29.482640247479743
5,8.631218089451117
6,24.732185356856814
7,8.562355163149231
8,25.934230515360145
9,24.731136709071258
10,183.73123201108908
11,189.36161585386287
12,14.63216016590502
13,197.02508782594794
14,24.54786170475035
15,182.05637850451694
16,16.217425289316193
17,24.31855713241549
18,14.838408379278004
19,22.683662258041693
20,21.651575134564258
21,23.338590219810882
22,16.798902694487715
23,25.774213238850457
24,8.722513979522333
25,20.751001553159192
26,23.348595711219644
27,23.071533971631887
28,24.07334118626942
29,15.591003924541353
30,22.597667574052394
31,28.094477892304553
32,19.632172431674952
33,10.034601930771077
34,8.219485675794864
35,27.518120870499022
36,24.051514691699133
37,27.419690302911246
38,27.917787570505336
39,13.237099079370358
