data_link, bandwidth_capacity
"(1, 2)",3.6529102978349104
"(3, 2)",3.6529102978349104
"(8, 2)",3.6529102978349104
"(4, 10)",3.6529102978349104
"(7, 1)",3.6529102978349104
"(3, 0)",3.6529102978349104
"(2, 8)",3.6529102978349104
"(9, 3)",3.6529102978349104
"(6, 0)",3.6529102978349104
"(2, 1)",3.6529102978349104
"(3, 9)",3.6529102978349104
"(0, 5)",3.6529102978349104
"(1, 4)",3.6529102978349104
"(5, 4)",3.6529102978349104
"(3, 4)",3.6529102978349104
"(2, 5)",3.6529102978349104
"(1, 0)",3.6529102978349104
"(10, 4)",3.6529102978349104
"(0, 1)",3.6529102978349104
"(0, 3)",3.6529102978349104
"(11, 5)",3.6529102978349104
"(4, 1)",3.6529102978349104
"(4, 3)",3.6529102978349104
"(5, 11)",3.6529102978349104
"(0, 6)",3.6529102978349104
"(5, 0)",3.6529102978349104
"(1, 7)",3.6529102978349104
"(4, 5)",3.6529102978349104
"(2, 3)",3.6529102978349104
"(5, 2)",3.6529102978349104
